depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|SH7604_FRT:frt|	87.3	87.3	98.0	98.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_FRT:frt	SH7604_FRT
0	|SH7604_INTC:intc|	155.4	155.4	150.0	150.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_INTC:intc	SH7604_INTC
0	|SH7604_MSBY:msby|	5.4	5.4	1.0	1.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_MSBY:msby	SH7604_MSBY
0	|SH7604_MULT:mult|	291.1	291.1	392.0	392.0	0	0	6	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_MULT:mult	SH7604_MULT
0	|SH7604_SCI:sci|	99.8	99.8	126.0	126.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_SCI:sci	SH7604_SCI
0	|SH7604_UBC:UBC|	89.2	89.2	249.0	249.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_UBC:UBC	SH7604_UBC
0	|SH7604_WDT:wdt|	26.9	26.9	32.0	32.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_WDT:wdt	SH7604_WDT
0	|SH_core:core|	1680.5	1584.6	1089.0	979.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core	SH_core
0	|SH2_regfile:regfile|	95.9	55.9	110.0	110.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile	SH2_regfile
0	|SH_regram:regramA|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramA	SH_regram
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramA|altdpram:altdpram_component	altdpram
0	|dpram_aq12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramA|altdpram:altdpram_component|dpram_aq12:auto_generated	dpram_aq12
0	|SH_regram:regramB|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramB	SH_regram
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramB|altdpram:altdpram_component	altdpram
0	|dpram_aq12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH_core:core|SH2_regfile:regfile|SH_regram:regramB|altdpram:altdpram_component|dpram_aq12:auto_generated	dpram_aq12
0	|SH7604:SSH|	4103.7	127.2	3722.0	28.0	32768	4	6	|sys_top|emu:emu|S32X:S32X|SH7604:SSH	SH7604
0	|SH7604_BSC:bsc|	178.3	178.3	242.0	242.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:SSH|SH7604_BSC:bsc	SH7604_BSC
